date,Price(USD$ / Ounce),BTC_USD$_x,Rolling_Corr_GOLD_BTC,VIX_value,BTC_USD$_y,Rolling_Corr_VIX_BTC
2020-03-26,1628.97,6772.2,-0.23675598536773337,61.0,6772.2,-0.42299419948259004
2020-03-27,1617.5,6320.46,-0.24374664458424983,65.54,6320.46,-0.4380653287431026
2020-03-30,1621.93,6401.26,-0.24777205217266673,57.08,6401.26,-0.4504068405824242
2020-03-31,1571.05,6434.73,-0.24417164430138932,53.54,6434.73,-0.46079016549483853
2020-04-01,1590.59,6719.39,-0.23559827709962872,57.06,6719.39,-0.4690231934458482
2020-04-02,1612.41,6789.84,-0.23494142414388963,50.91,6789.84,-0.4760497831246073
2020-04-03,1616.45,6727.99,-0.22970654875244062,46.8,6727.99,-0.48220112175127866
2020-04-06,1661.7,7320.07,-0.22933241176350855,45.24,7320.07,-0.48569825218439266
2020-04-07,1648.47,7204.58,-0.22946172232416492,46.7,7204.58,-0.4895013010904332
2020-04-08,1645.77,7343.65,-0.22400344822426965,43.35,7343.65,-0.49279509705026464
2020-04-09,1683.82,7294.69,-0.22294492145617004,41.67,7294.69,-0.4973925494295292
2020-04-13,1714.07,6871.0,-0.21911375582544027,41.17,6871.0,-0.505766835513595
2020-04-14,1727.7,6865.72,-0.21365538329330275,37.76,6865.72,-0.5093152606667095
2020-04-15,1715.71,6576.76,-0.2148711507416771,40.84,6576.76,-0.5157874983266458
2020-04-16,1717.68,7123.29,-0.2121911885716064,40.11,7123.29,-0.5181224203665571
2020-04-17,1684.19,7055.22,-0.2075503909801943,38.15,7055.22,-0.5199371784123081
2020-04-20,1692.92,6832.57,-0.2084858092428209,43.83,6832.57,-0.5241707290162368
2020-04-21,1685.72,6845.0,-0.21556495805401898,45.41,6845.0,-0.5276553727321824
2020-04-22,1713.45,7143.99,-0.22025178044195962,41.98,7143.99,-0.532252873842053
2020-04-23,1731.33,7479.06,-0.21954965753781847,41.38,7479.06,-0.5368889684237714
2020-04-24,1727.43,7514.64,-0.21702491862365997,35.93,7514.64,-0.5392320217132378
2020-04-27,1714.2,7773.0,-0.21307847166730812,33.29,7773.0,-0.5396241881602626
2020-04-28,1707.51,7774.39,-0.21079670940659384,33.57,7774.39,-0.5405297107322233
2020-04-29,1711.25,8789.1,-0.20097592103797465,31.23,8789.1,-0.5386605545597137
2020-04-30,1680.09,8652.3,-0.19224198491332425,34.15,8652.3,-0.5369875781475846
2020-05-01,1699.12,8813.9,-0.1819978518702744,37.19,8813.9,-0.5342202384531358
2020-05-04,1701.44,8900.29,-0.17305229872573158,35.97,8900.29,-0.5313100808446607
2020-05-05,1705.96,9037.69,-0.1626560805711973,33.61,9037.69,-0.5286792657626236
2020-05-06,1685.63,9132.24,-0.14908120161593427,34.12,9132.24,-0.5252220448431832
2020-05-07,1717.69,10007.56,-0.12718364003862992,31.44,10007.56,-0.5195517126972101
2020-05-08,1700.65,9790.23,-0.1077218991095071,27.98,9790.23,-0.5158170452620073
2020-05-11,1695.98,8557.37,-0.09499764845269136,27.57,8557.37,-0.5142861489144335
2020-05-12,1702.14,8809.14,-0.08242271645233847,33.04,8809.14,-0.5117102133918794
2020-05-13,1715.29,9335.84,-0.0676973117655375,35.28,9335.84,-0.5074896927916261
2020-05-14,1729.27,9815.22,-0.04765633005141197,32.61,9815.22,-0.5025034196989265
2020-05-15,1741.0,9331.18,-0.03057412972991454,31.89,9331.18,-0.49952968244762463
2020-05-18,1732.07,9733.21,-0.013447580705089723,29.3,9733.21,-0.49691610263761493
2020-05-19,1743.81,9783.91,0.004980701285583512,30.53,9783.91,-0.4937508479711032
2020-05-20,1748.98,9497.76,0.01780211476406201,27.99,9497.76,-0.49936291074699063
2020-05-21,1725.21,9039.12,0.02560041265394733,29.53,9039.12,-0.5014867869502384
2020-05-22,1734.07,9173.23,0.035762614039976666,28.16,9173.23,-0.5052188967613875
2020-05-26,1711.25,8836.77,0.05655268780789255,28.01,8836.77,-0.5077987473135573
2020-05-27,1708.87,9200.0,0.06687059779947244,27.62,9200.0,-0.510437469106245
2020-05-28,1718.5,9593.72,0.08037011707436395,28.59,9593.72,-0.51248947833255
2020-05-29,1726.3,9426.87,0.09153618936818021,27.51,9426.87,-0.5116473925494452
2020-06-01,1740.0,10212.38,0.1090243741816829,28.23,10212.38,-0.5087182287193748
2020-06-02,1727.05,9509.35,0.11876356351211904,26.84,9509.35,-0.5083881119836282
2020-06-03,1697.51,9672.67,0.1275672721078688,25.66,9672.67,-0.5070683260893708
2020-06-04,1710.62,9799.57,0.1379184991703806,25.81,9799.57,-0.5056368239518542
2020-06-05,1685.23,9568.95,0.14633137198505095,24.52,9568.95,-0.5051009856805668
2020-06-08,1694.6,9833.94,0.1579583785041384,25.81,9833.94,-0.5020373371166589
2020-06-09,1714.32,9778.6,0.16932468462956918,27.57,9778.6,-0.49873497944046136
2020-06-10,1736.24,9899.18,0.18189326555433621,27.57,9899.18,-0.49674329540418616
2020-06-11,1727.15,9258.7,0.19354277303626455,40.79,9258.7,-0.4920445406882418
2020-06-12,1729.77,9466.77,0.2069131696598599,36.09,9466.77,-0.4881028026561515
2020-06-15,1724.61,9437.23,0.2208006477797243,34.4,9437.23,-0.4840431606356229
2020-06-16,1726.96,9534.8,0.23552265686429927,33.67,9534.8,-0.47945045097690575
2020-06-17,1726.29,9460.53,0.2492390434358839,33.47,9460.53,-0.47547951335670136
2020-06-18,1722.62,9368.15,0.26378984826603785,32.94,9368.15,-0.4734710436576759
2020-06-19,1742.84,9285.54,0.2792782251539515,35.12,9285.54,-0.4697983712978583
2020-06-22,1754.46,9700.91,0.2962049845431687,31.77,9700.91,-0.4651380431914542
2020-06-23,1766.51,9623.74,0.31213917430443583,31.37,9623.74,-0.4601107612768826
2020-06-24,1761.43,9284.1,0.3264242683049674,33.84,9284.1,-0.4554959830486432
2020-06-25,1761.49,9232.84,0.3409553025802239,32.22,9232.84,-0.4514107186895189
2020-06-26,1770.62,9157.22,0.3526748247926678,34.73,9157.22,-0.4465922783552908
2020-06-29,1771.49,9191.05,0.36182502731085353,31.78,9191.05,-0.4422476070411888
2020-06-30,1780.67,9129.47,0.36579466189844395,30.43,9129.47,-0.4381138592722971
2020-07-01,1770.01,9239.09,0.37062261197305835,28.62,9239.09,-0.4345089554477821
2020-07-02,1775.14,9088.54,0.37297030957542104,27.68,9088.54,-0.4312625551449062
2020-07-06,1783.56,9331.69,0.38085468467643413,27.94,9331.69,-0.4272657341945031
2020-07-07,1794.26,9263.56,0.3856141796700024,29.43,9263.56,-0.42292582192774836
2020-07-08,1810.12,9436.01,0.39147672943827166,28.08,9436.01,-0.41908174131236264
2020-07-09,1802.82,9230.48,0.3950172312391541,29.26,9230.48,-0.41545385948562347
2020-07-10,1798.31,9298.16,0.39862883790024956,27.29,9298.16,-0.41436933398849324
2020-07-13,1802.71,9230.14,0.4020834579601419,32.19,9230.14,-0.4124376855176797
2020-07-14,1807.53,9258.34,0.40535366524941946,29.52,9258.34,-0.4124150925369019
2020-07-15,1811.31,9194.51,0.40977062426864147,27.76,9194.51,-0.4124424808169112
2020-07-16,1796.63,9130.91,0.4140385828840845,28.0,9130.91,-0.41234811052100145
2020-07-17,1808.9,9147.65,0.4169167897180702,25.68,9147.65,-0.4124913252648269
2020-07-20,1815.4,9161.13,0.4201999972155119,24.46,9161.13,-0.4126116919921572
2020-07-21,1841.58,9396.65,0.42424867769432323,24.84,9396.65,-0.4128919956326915
2020-07-22,1871.75,9546.31,0.42849624727699176,24.32,9546.31,-0.41367803806520703
2020-07-23,1886.86,9612.05,0.4334446472702682,26.08,9612.05,-0.41356860034873627
2020-07-24,1900.98,9553.41,0.43719379789238105,25.84,9553.41,-0.4134759389888979
2020-07-27,1941.88,11108.44,0.4550482129835369,24.74,11108.44,-0.40945175645667087
2020-07-28,1958.93,10952.85,0.47024516246703457,25.44,10952.85,-0.4057672151100444
2020-07-29,1970.37,11100.39,0.48402079726427044,24.1,11100.39,-0.403857633807522
2020-07-30,1959.5,11139.67,0.4967673656570675,24.76,11139.67,-0.4014256262602591
2020-07-31,1974.69,11372.76,0.5148806575954452,24.46,11372.76,-0.3996889875708057
2020-08-03,1976.7,11235.44,0.5340274419918078,24.28,11235.44,-0.39939359516094614
2020-08-04,2018.07,11198.04,0.5542575267507038,23.76,11198.04,-0.3994126638941942
2020-08-05,2039.4,11737.59,0.5755028132796668,22.99,11737.59,-0.39915614348651995
2020-08-06,2063.19,11766.62,0.5950873165534951,22.65,11766.62,-0.3984333758994958
2020-08-07,2034.62,11598.96,0.6122495355095621,22.21,11598.96,-0.3993721963904006
2020-08-10,2027.26,11896.19,0.6304870830200322,22.13,11896.19,-0.4022398424346726
2020-08-11,1911.25,11387.01,0.6434529853445087,24.03,11387.01,-0.40546096556055594
2020-08-12,1917.82,11563.16,0.6563761928520473,22.28,11563.16,-0.40483177619644295
2020-08-13,1953.03,11824.99,0.6706397325263077,22.13,11824.99,-0.4023572066757437
2020-08-14,1943.76,11785.29,0.6819914138654812,22.05,11785.29,-0.39969221299980456
2020-08-17,1985.53,12325.1,0.695008658056424,21.35,12325.1,-0.39737224599898263
2020-08-18,2000.95,11983.52,0.7075318169018507,21.51,11983.52,-0.395956566161975
2020-08-19,1929.54,11764.8,0.716880287737224,22.54,11764.8,-0.39408353755840714
2020-08-20,1942.6,11856.24,0.7254741988144091,22.72,11856.24,-0.3917231326992036
2020-08-21,1939.4,11526.32,0.7326504547143202,22.54,11526.32,-0.39042616583944184
2020-08-24,1932.45,11762.34,0.7385084250149612,22.37,11762.34,-0.38896644301938765
2020-08-25,1927.94,11324.86,0.7433808672085703,22.03,11324.86,-0.38877443850720056
2020-08-26,1953.45,11460.01,0.7485385820699956,23.27,11460.01,-0.38933315642244354
2020-08-27,1928.91,11341.73,0.751702193550829,24.47,11341.73,-0.3895761566005286
2020-08-28,1964.49,11540.0,0.7546720684699572,22.96,11540.0,-0.3901833861367585
2020-08-31,1969.75,11665.93,0.7573998908534885,26.41,11665.93,-0.3888839884362575
2020-09-01,1970.14,11911.74,0.7603863593075612,26.12,11911.74,-0.3879192513061926
2020-09-02,1942.62,11390.12,0.7631307624197101,26.57,11390.12,-0.3886283977494278
2020-09-03,1930.52,10225.82,0.762834444796018,33.6,10225.82,-0.3896732458332137
2020-09-08,1930.93,10123.21,0.7629314671957811,31.46,10123.21,-0.3917721617424921
2020-09-09,1946.66,10235.0,0.7619779741980225,28.81,10235.0,-0.394816465813996
2020-09-10,1954.07,10345.95,0.7610197249644383,29.71,10345.95,-0.3993513543665767
2020-09-11,1941.5,10399.99,0.7607540795296086,26.87,10399.99,-0.40672153981488746
2020-09-14,1956.37,10679.33,0.7616758152879658,25.85,10679.33,-0.4154934757602252
2020-09-15,1955.52,10789.8,0.7621744793323556,25.59,10789.8,-0.4245255040229976
2020-09-16,1959.32,10953.38,0.762675491241734,26.04,10953.38,-0.4313988722570033
2020-09-17,1942.6,10947.83,0.7631780805973931,26.46,10947.83,-0.4368996239180726
2020-09-18,1949.69,10942.2,0.7634375654404499,25.83,10942.2,-0.4437135086752749
2020-09-21,1912.57,10425.85,0.7627692440078835,27.78,10425.85,-0.4500841493771902
2020-09-22,1899.28,10529.01,0.7614972018481505,26.86,10529.01,-0.4579344011684469
2020-09-23,1863.55,10230.11,0.7593015843159912,28.58,10230.11,-0.46496560664385833
2020-09-24,1868.04,10741.0,0.7588277090570096,28.51,10741.0,-0.47125003942809524
2020-09-25,1860.05,10693.3,0.7578145528070448,26.38,10693.3,-0.47841468130940024
2020-09-28,1880.85,10681.01,0.7569812894320054,26.19,10681.01,-0.4864741369506646
2020-09-29,1897.69,10845.9,0.7566480775501933,26.27,10845.9,-0.4946606042455637
2020-09-30,1885.44,10783.24,0.7559546356622986,26.37,10783.24,-0.5041355487566973
2020-10-01,1905.05,10598.64,0.7549159464881986,26.7,10598.64,-0.5144537090227866
2020-10-02,1898.7,10577.92,0.7538100548280966,27.63,10577.92,-0.5273756582345633
2020-10-05,1912.9,10800.0,0.7530731309774997,27.96,10800.0,-0.5418875979985807
2020-10-06,1877.13,10594.15,0.7517752743201723,29.48,10594.15,-0.5520426956297423
2020-10-07,1887.22,10671.23,0.7504845426297476,28.06,10671.23,-0.5638702281707336
2020-10-08,1893.09,10926.71,0.7494157099004815,26.36,10926.71,-0.5760617443498858
2020-10-09,1929.43,11059.3,0.7484939153609601,25.0,11059.3,-0.588026486438248
2020-10-12,1921.95,11534.83,0.7485439983922385,25.07,11534.83,-0.5999789468828209
2020-10-13,1890.82,11434.36,0.7485913367190313,26.07,11434.36,-0.612416945537687
2020-10-14,1900.89,11426.87,0.7494932122803598,26.4,11426.87,-0.624133557389416
2020-10-15,1907.82,11509.25,0.7502976104122769,26.97,11509.25,-0.6350661991781547
2020-10-16,1898.97,11329.33,0.7503875134944146,27.41,11329.33,-0.6475254337962065
2020-10-19,1904.27,11765.09,0.7513010604309425,29.18,11765.09,-0.6611154325849811
2020-10-20,1906.39,11917.34,0.7521053008893842,29.35,11917.34,-0.6705680028481108
2020-10-21,1924.49,12836.37,0.754715959282828,28.65,12836.37,-0.6749124243875817
2020-10-22,1904.04,12977.02,0.7561837210261574,28.11,12977.02,-0.6772777792507074
2020-10-23,1900.79,12943.03,0.7573244921370851,27.55,12943.03,-0.6816202886810363
2020-10-26,1901.69,13072.95,0.7587278958724658,32.46,13072.95,-0.6838791685944832
2020-10-27,1906.83,13698.18,0.7581437575927794,33.35,13698.18,-0.680359658531102
2020-10-28,1877.06,13280.0,0.757428828408867,40.28,13280.0,-0.6736902587378529
2020-10-29,1867.13,13460.0,0.7555429587407385,37.59,13460.0,-0.6658237180162384
2020-10-30,1877.95,13582.97,0.7532438924011012,38.02,13582.97,-0.657182087160769
2020-11-02,1895.1,13573.93,0.752103880166541,37.13,13573.93,-0.6508677718260126
2020-11-03,1908.36,14050.59,0.7518587538251792,35.55,14050.59,-0.6437257964474258
2020-11-04,1903.21,14160.0,0.7533463560354577,29.57,14160.0,-0.6431481159338044
2020-11-05,1948.56,15636.6,0.7532378933223253,27.58,15636.6,-0.6393598526570581
2020-11-06,1951.51,15596.33,0.7547456900738596,24.86,15596.33,-0.6412970522526322
2020-11-09,1861.86,15334.37,0.7492099137872057,25.75,15334.37,-0.6428334621160771
2020-11-10,1876.5,15325.25,0.745698020218157,24.8,15325.25,-0.6420493994622898
2020-11-11,1864.71,15723.81,0.7405642757453168,23.45,15723.81,-0.6410580683583179
2020-11-12,1875.76,16319.72,0.7363637986904092,25.35,16319.72,-0.6373093380161562
2020-11-13,1888.04,16339.59,0.7340377460315548,23.1,16339.59,-0.6364503272392659
2020-11-16,1888.52,16714.58,0.7310622586815524,22.45,16714.58,-0.6350755593360831
2020-11-17,1878.6,17660.9,0.7243949137460819,22.71,17660.9,-0.6319156299930977
2020-11-18,1871.41,17802.82,0.7192163174656684,23.84,17802.82,-0.6292953904175759
2020-11-19,1867.37,17804.44,0.7149051576576608,23.11,17804.44,-0.6274996451572858
2020-11-20,1870.49,18702.87,0.7076277693469044,23.7,18702.87,-0.6230525379741224
2020-11-23,1835.85,18391.21,0.6988080367346033,22.66,18391.21,-0.6216256174386932
2020-11-24,1807.51,19185.07,0.6825227500175521,21.64,19185.07,-0.6204188392922128
2020-11-25,1805.3,18706.15,0.6699972175548341,21.25,18706.15,-0.6204691935163295
2020-11-27,1788.13,17156.99,0.6525624156787756,20.84,17156.99,-0.6243260593158712
2020-11-30,1777.02,19727.0,0.6328007508749263,20.57,19727.0,-0.6248387740893718
2020-12-01,1814.87,18763.35,0.6218747835724502,20.77,18763.35,-0.6274530902608475
2020-12-02,1831.01,19245.61,0.611923569714112,21.17,19245.61,-0.6294733131718762
2020-12-03,1840.36,19430.07,0.6023065071849522,21.28,19430.07,-0.6335021450019684
2020-12-04,1837.61,18692.32,0.5946842704839996,20.79,18692.32,-0.6388603447302473
2020-12-07,1863.69,19202.88,0.5895300734998268,21.3,19202.88,-0.6424703802912081
2020-12-08,1871.36,18311.76,0.5871398733827983,20.68,18311.76,-0.644944049990384
2020-12-09,1839.11,18550.01,0.5807645199853357,22.27,18550.01,-0.6456478322667788
2020-12-10,1835.31,18286.8,0.5747547724998372,22.52,18286.8,-0.6472759006199241
2020-12-11,1839.03,18048.14,0.5698035549106395,23.31,18048.14,-0.6460773642561459
2020-12-14,1827.17,19288.43,0.5619844405552401,24.72,19288.43,-0.6421254043976011
2020-12-15,1853.46,19451.34,0.5555115799351347,22.89,19451.34,-0.640779274098576
2020-12-16,1864.15,21384.63,0.5470028174341304,22.5,21384.63,-0.6366823694901954
2020-12-17,1885.87,22830.34,0.5392183697811456,21.93,22830.34,-0.6323022154776661
2020-12-18,1880.66,23169.26,0.5258058233351884,21.57,23169.26,-0.6272698288408113
2020-12-21,1876.21,22777.26,0.5131669666268341,25.16,22777.26,-0.6194518893862923
2020-12-22,1859.56,23839.99,0.4958109122331834,24.23,23839.99,-0.6109082292549587
2020-12-23,1872.08,23196.57,0.4823397449711558,23.31,23196.57,-0.6046911017644343
2020-12-24,1876.56,23740.01,0.4687272663972374,21.53,23740.01,-0.6006516970825443
2020-12-28,1871.19,27044.14,0.4410650806867991,21.7,27044.14,-0.5892060495231916
2020-12-29,1877.99,27407.85,0.4282846595317486,23.08,27407.85,-0.5755169469630994
2020-12-30,1893.37,28934.56,0.41805523883609624,22.77,28934.56,-0.566807798363261
2020-12-31,1896.49,29026.97,0.4092205629752462,22.75,29026.97,-0.5586324598819183
2021-01-04,1942.28,32127.31,0.3987479677287708,26.97,32127.31,-0.5405655948804605
2021-01-05,1949.35,34131.23,0.39716317923007444,25.34,34131.23,-0.5266632358656164
2021-01-06,1918.81,36979.81,0.38795109335164446,25.07,36979.81,-0.5087657618397379
2021-01-07,1912.5,39573.39,0.3775449517772454,22.37,39573.39,-0.496903928046075
2021-01-08,1848.26,40666.72,0.3537954720340201,21.56,40666.72,-0.4902883312050859
2021-01-11,1844.66,35474.31,0.3371962374572062,24.08,35474.31,-0.4879330819708201
2021-01-12,1855.63,33968.43,0.3260072064960546,23.33,33968.43,-0.48850876714121333
2021-01-13,1843.41,37520.66,0.3100902333011836,22.21,37520.66,-0.49435378506833644
2021-01-14,1846.37,39171.12,0.2945557468267002,23.25,39171.12,-0.49195215015483207
2021-01-15,1826.59,36868.39,0.2786029818021185,24.34,36868.39,-0.4880262143745998
2021-01-19,1839.34,35673.03,0.2535313314778468,23.24,35673.03,-0.4930408253519852
2021-01-20,1870.91,35570.44,0.24790565085292232,21.58,35570.44,-0.49790467884375483
2021-01-21,1869.91,30647.26,0.24265744978395107,21.32,30647.26,-0.5016948512971171
2021-01-22,1852.55,32885.51,0.2351056485922141,21.91,32885.51,-0.5048046739845521
2021-01-25,1854.99,31979.0,0.22700793606419636,23.19,31979.0,-0.506991542947801
2021-01-26,1850.31,32579.82,0.2180990501320446,23.02,32579.82,-0.5077753084709055
2021-01-27,1843.99,30552.06,0.20869342641465224,37.21,30552.06,-0.47670709280091983
2021-01-28,1840.36,33484.8,0.19902463487137428,30.21,33484.8,-0.45955048810881477
2021-01-29,1846.09,34330.14,0.19080145302586443,33.09,34330.14,-0.4334901484113848
2021-02-01,1860.16,33457.6,0.18455009743331896,30.24,33457.6,-0.41605399911070634
2021-02-02,1837.35,35511.07,0.17430667355233356,25.56,35511.07,-0.4093638416355923
2021-02-03,1833.76,37769.41,0.16249479897820548,22.91,37769.41,-0.40832044057450934
2021-02-04,1792.26,37070.87,0.14573785353506016,21.77,37070.87,-0.4106628834535915
2021-02-05,1811.62,38376.86,0.1303653783269814,20.87,38376.86,-0.4163650248915873
2021-02-08,1830.16,46674.44,0.11580591228756533,21.24,46674.44,-0.42001139780319363
2021-02-09,1837.06,46595.44,0.10329179538955353,21.63,46595.44,-0.4231293807393672
2021-02-10,1842.22,44887.29,0.09277227051114471,21.99,44887.29,-0.4243885616058431
2021-02-11,1825.36,48121.0,0.07756594637852908,21.25,48121.0,-0.42807084523536626
2021-02-12,1823.46,47524.18,0.06440685187170576,19.97,47524.18,-0.43536007620264083
2021-02-16,1794.31,49257.23,0.028513806657971288,21.46,49257.23,-0.43889811612890883
2021-02-17,1776.26,52269.84,0.003369171038673148,21.5,52269.84,-0.4411205650339674
2021-02-18,1775.49,51644.16,-0.019773949373733505,22.49,51644.16,-0.4409824119686872
2021-02-19,1782.31,56029.51,-0.041505769971695694,22.05,56029.51,-0.4412156498842122
2021-02-22,1808.66,54130.33,-0.05625041197344729,23.45,54130.33,-0.4372387208302314
2021-02-23,1805.06,48972.11,-0.07051302962269519,23.11,48972.11,-0.4360639206632856
2021-02-24,1804.36,49789.99,-0.08428393376980066,21.34,49789.99,-0.44016915357512554
2021-02-25,1769.88,46927.73,-0.10235104225576988,28.89,46927.73,-0.4247433029161203
2021-02-26,1733.49,46360.17,-0.1267081373170699,27.95,46360.17,-0.41341245479784505
2021-03-01,1723.84,49652.19,-0.15303229470791022,23.35,49652.19,-0.41170466525959587
2021-03-02,1738.09,48368.22,-0.17658038258672307,24.1,48368.22,-0.4086044661010358
2021-03-03,1710.95,50164.67,-0.20558959592929446,26.67,50164.67,-0.3978772843163426
2021-03-04,1697.19,48327.39,-0.23442783481431842,28.57,48327.39,-0.3824947524274332
2021-03-05,1700.86,48908.09,-0.26140981234850014,24.66,48908.09,-0.37938868261858316
2021-03-08,1681.24,52472.59,-0.29139188649114534,25.47,52472.59,-0.3726197133017684
2021-03-09,1715.36,54999.99,-0.3156481562622556,24.03,54999.99,-0.37104211596391057
2021-03-10,1726.05,56046.27,-0.3396625536893917,22.56,56046.27,-0.372648676273288
2021-03-11,1721.41,57911.02,-0.36690822284581975,21.91,57911.02,-0.3768058406587297
2021-03-12,1726.41,57174.89,-0.39147112931122013,20.69,57174.89,-0.38411722534672016
2021-03-15,1731.84,55430.19,-0.41755048710030435,20.03,55430.19,-0.39275345979940823
2021-03-16,1730.94,57126.52,-0.44274139528968864,19.79,57126.52,-0.4011185079310763
2021-03-17,1744.44,59221.23,-0.46434889352168346,19.23,59221.23,-0.4113332875992056
2021-03-18,1736.41,57562.46,-0.48404857391816547,21.58,57562.46,-0.41498239934093073
2021-03-19,1744.74,58001.29,-0.504064333982433,20.95,58001.29,-0.4208770564428304
2021-03-22,1738.69,54230.21,-0.5235767731762487,18.88,54230.21,-0.43115829402559736
2021-03-23,1727.11,54268.81,-0.5444763637633653,20.3,54268.81,-0.43840251888479204
2021-03-24,1734.19,52294.65,-0.5639826875796572,21.2,52294.65,-0.44497626125923867
2021-03-25,1726.82,51386.2,-0.5837739260653272,19.81,51386.2,-0.45219199150616557
2021-03-26,1731.97,55314.11,-0.6043528560112522,18.86,55314.11,-0.4598504011352962
2021-03-29,1711.99,57630.72,-0.6239634540793749,20.74,57630.72,-0.46413195914142297
2021-03-30,1684.8,58800.0,-0.6432503334588864,19.61,58800.0,-0.4717074228913674
2021-03-31,1707.01,58837.71,-0.6594718750230507,19.4,58837.71,-0.47686148262663974
2021-04-01,1730.18,58768.84,-0.6746191411602657,17.33,58768.84,-0.4846845355403229
2021-04-05,1728.44,59200.0,-0.7034821912477451,17.91,59200.0,-0.4913149612296804
2021-04-06,1743.57,58018.31,-0.716054474349747,18.12,58018.31,-0.49703835533713886
2021-04-07,1737.28,55962.11,-0.7277919649877737,17.16,55962.11,-0.5031352592468695
2021-04-08,1755.94,58108.65,-0.7395200399524899,16.95,58108.65,-0.5102536850822059
2021-04-09,1743.1,58126.14,-0.7514284805121045,16.69,58126.14,-0.5169585563956997
2021-04-12,1732.51,59903.04,-0.763826775573828,16.91,59903.04,-0.5234875319563748
2021-04-13,1743.83,63660.94,-0.774221816183551,16.65,63660.94,-0.5309607365323716
2021-04-14,1736.0,63283.43,-0.7839352017682273,16.99,63283.43,-0.5372524978553262
2021-04-15,1763.21,63346.93,-0.7901969173631078,16.57,63346.93,-0.5444316007753505
2021-04-16,1776.31,61486.08,-0.796541712026286,16.25,61486.08,-0.5505804685546751
2021-04-19,1769.31,55797.39,-0.8043305943817122,17.29,55797.39,-0.5541904503970038
2021-04-20,1777.25,56514.9,-0.8112944109814889,18.68,56514.9,-0.5569831035466942
2021-04-21,1793.46,53919.48,-0.8172666875145017,17.5,53919.48,-0.5607248394191288
2021-04-22,1783.94,51653.27,-0.8235797919863214,18.71,51653.27,-0.5628666071450972
2021-04-23,1777.18,51231.69,-0.8316284645411615,17.33,51231.69,-0.5649427769712965
2021-04-26,1780.19,53969.71,-0.8382636291786282,17.64,53969.71,-0.5678855514881171
2021-04-27,1776.69,55120.81,-0.8443777897469356,17.56,55120.81,-0.5703682808519615
2021-04-28,1781.32,54964.11,-0.8480918613868705,17.28,54964.11,-0.5738763770261217
2021-04-29,1771.24,53562.87,-0.8502825346640902,17.61,53562.87,-0.5753015250296267
2021-04-30,1768.59,57640.17,-0.8515778942932494,18.61,57640.17,-0.5766243422585323
2021-05-03,1792.36,57213.29,-0.8512344074246514,18.31,57213.29,-0.5788643123270685
2021-05-04,1778.48,53128.68,-0.8510363980744975,19.48,53128.68,-0.5794227953526384
2021-05-05,1786.44,57518.01,-0.8501098359532809,19.15,57518.01,-0.5822284673986519
2021-05-06,1815.18,56485.77,-0.847833718328846,18.39,56485.77,-0.5868493449298761
2021-05-07,1830.48,57373.88,-0.844150815039775,16.69,57373.88,-0.5922721174241334
2021-05-10,1835.44,55936.77,-0.8407053264603653,19.66,55936.77,-0.595580082840164
2021-05-11,1836.94,56719.0,-0.836949574577681,21.84,56719.0,-0.594499303273688
2021-05-12,1815.44,49095.57,-0.837305998137636,27.59,49095.57,-0.5865987233317278
2021-05-13,1826.57,49635.45,-0.8386319105547042,23.13,49635.45,-0.5860210178959226
2021-05-14,1842.19,49923.92,-0.8411496792620379,18.81,49923.92,-0.5881027710730559
2021-05-17,1866.13,43768.74,-0.841474378220939,19.72,43768.74,-0.5903893491718268
2021-05-18,1868.22,42989.8,-0.8416025483028173,21.34,42989.8,-0.5914017442743336
2021-05-19,1869.57,37236.61,-0.8399141061189426,22.18,37236.61,-0.5922657370348123
2021-05-20,1876.69,40749.78,-0.83705032182365,20.67,40749.78,-0.5938020076103679
2021-05-21,1880.3,37425.0,-0.8346023159518908,20.15,37425.0,-0.595516895910418
2021-05-24,1881.07,38725.06,-0.8317228565737502,18.4,38725.06,-0.5979199480773223
2021-05-25,1899.26,38370.0,-0.8287505780475084,18.84,38370.0,-0.6008119276683584
2021-05-26,1896.44,39213.41,-0.8262574583557786,17.36,39213.41,-0.6039923353484999
2021-05-27,1896.08,38368.17,-0.8224243513827956,16.74,38368.17,-0.606574071849702
2021-05-28,1902.64,35770.0,-0.8188228102106779,16.76,35770.0,-0.6058774377091085
2021-06-01,1900.19,36764.58,-0.8107191632107428,17.9,36764.58,-0.6084810457453874
2021-06-02,1907.94,37501.36,-0.8061907830221929,17.48,37501.36,-0.6112183288962904
2021-06-03,1870.57,39215.09,-0.8033262652454632,18.04,39215.09,-0.6148294922662864
2021-06-04,1889.97,36895.48,-0.800009870543158,16.42,36895.48,-0.6176551536808157
2021-06-07,1899.0,33816.09,-0.7969202389197014,16.42,33816.09,-0.6191425303191648
2021-06-08,1892.82,33432.26,-0.7942607474109317,17.07,33432.26,-0.6196568476555576
2021-06-09,1888.3,37357.02,-0.7909230824571267,17.89,37357.02,-0.6217469971759316
2021-06-10,1898.14,36717.51,-0.7867757305943748,16.1,36717.51,-0.6227732170845804
2021-06-11,1876.64,37282.15,-0.7836301111728647,15.65,37282.15,-0.6238501317177934
2021-06-14,1866.0,40496.92,-0.780355199885272,16.39,40496.92,-0.6272410162578096
2021-06-15,1858.69,40093.93,-0.7773607569727067,17.02,40093.93,-0.6290659051169636
