date,Price(USD$ / Ounce),BTC_USD$_x,Rolling_Corr_GOLD_BTC,VIX_value,BTC_USD$_y,Rolling_Corr_VIX_BTC
2017-08-10,1286.0,3444.98,0.17788164333264053,16.04,3444.98,-0.49023966047607026
2017-08-11,1288.81,3656.15,0.21076021564880804,15.51,3656.15,-0.412003467111118
2017-08-14,1281.86,4320.6,0.24037146534203038,12.33,4320.6,-0.3774387105256284
2017-08-15,1271.38,4159.93,0.25444957370658067,12.04,4159.93,-0.3540284578966823
2017-08-16,1282.71,4370.01,0.2791905965836327,11.74,4370.01,-0.33581902628826227
2017-08-17,1287.61,4280.01,0.3006896198847635,15.55,4280.01,-0.254841800706358
2017-08-18,1284.1,4101.72,0.316051543264998,14.26,4101.72,-0.20349339769460267
2017-08-21,1290.83,4002.0,0.3314913302896982,13.19,4002.0,-0.1731389139862521
2017-08-22,1284.33,4092.0,0.3396130952573421,11.35,4092.0,-0.16878803383458318
2017-08-23,1289.68,4143.49,0.3478949160319607,12.25,4143.49,-0.158061945633403
2017-08-24,1286.2,4312.03,0.3538432787011762,12.23,4312.03,-0.14577551401170766
2017-08-25,1291.03,4360.0,0.3613912431576299,11.28,4360.0,-0.14463174565088038
2017-08-28,1309.5,4384.99,0.38125890034847343,11.32,4384.99,-0.1408959164524109
2017-08-29,1309.3,4599.0,0.40168131260056933,11.7,4599.0,-0.12971533029240914
2017-08-30,1308.36,4581.98,0.4209946701136692,11.22,4581.98,-0.1282984330654195
2017-08-31,1321.6,4743.94,0.4468363489201461,10.59,4743.94,-0.1361275087918439
2017-09-01,1324.57,4947.99,0.4730863313661679,10.13,4947.99,-0.14462122548090783
2017-09-05,1338.36,4432.51,0.5141178880044651,12.23,4432.51,-0.13279772588055144
2017-09-06,1333.76,4616.18,0.5360567481530001,11.63,4616.18,-0.12952013882071173
2017-09-07,1348.8,4624.18,0.5565016170818301,11.55,4624.18,-0.1271617792015382
2017-09-08,1346.31,4350.0,0.5702685188720853,12.12,4350.0,-0.12012873563876797
2017-09-11,1326.92,4210.72,0.5831348597671745,10.73,4210.72,-0.11845424109517223
2017-09-12,1331.54,4164.52,0.594244659631152,10.58,4164.52,-0.11499317105692224
2017-09-13,1322.85,3855.32,0.6014831130832232,10.5,3855.32,-0.10868374027987432
2017-09-14,1329.43,3250.4,0.5981110117084235,10.44,3250.4,-0.10048697824161104
2017-09-15,1319.22,3740.02,0.6026183058450196,10.17,3740.02,-0.09884103353984906
2017-09-18,1306.63,4100.0,0.6090512305390074,10.15,4100.0,-0.10551435930746488
2017-09-19,1311.18,3910.11,0.6158154979596846,10.18,3910.11,-0.11172087664201436
2017-09-20,1301.0,3872.06,0.6209645720138233,9.78,3872.06,-0.11884242684075867
2017-09-21,1291.01,3617.47,0.6229262343846422,9.67,3617.47,-0.11842890652836142
2017-09-22,1296.98,3619.01,0.626095151155563,9.59,3619.01,-0.11805878253015926
2017-09-25,1310.15,3919.78,0.6315875933566464,10.21,3919.78,-0.12014725382128294
2017-09-26,1293.51,3885.09,0.6422314195654171,10.17,3885.09,-0.11390178946434892
2017-09-27,1280.72,4200.0,0.6553667466561385,9.87,4200.0,-0.11426244921864136
2017-09-28,1286.91,4189.42,0.6719302416883532,9.55,4189.42,-0.11262667240990828
2017-09-29,1279.1,4156.99,0.6859800707574044,9.51,4156.99,-0.10202837439198575
2017-10-02,1270.72,4392.71,0.6957000900100877,9.45,4392.71,-0.08516733901989372
2017-10-03,1271.6,4307.99,0.7097367057521591,9.51,4307.99,-0.05955163270162259
2017-10-04,1274.31,4214.84,0.7203144665958263,9.63,4214.84,-0.026088886147879534
2017-10-05,1267.65,4320.04,0.7295392670329226,9.19,4320.04,-0.005016599640537118
2017-10-06,1275.3,4362.99,0.7431189905086009,9.65,4362.99,0.019533625654865706
2017-10-09,1283.9,4769.55,0.7527342199684945,10.33,4769.55,0.05683248807040906
2017-10-10,1287.46,4750.0,0.7583186939420837,10.08,4750.0,0.08575268190907309
2017-10-11,1291.7,4814.99,0.7674301643836166,9.85,4814.99,0.1208054610334918
2017-10-12,1293.4,5440.0,0.770359975658372,9.91,5440.0,0.10751964675207612
2017-10-13,1304.47,5624.8,0.7787393630822543,9.61,5624.8,0.08801091056054568
2017-10-16,1294.0,5754.9,0.7761645667089847,9.91,5754.9,0.07453347226797351
2017-10-17,1284.81,5594.0,0.7710855180041762,10.31,5594.0,0.0634812674441605
2017-10-18,1280.77,5574.44,0.7590389209868568,10.07,5574.44,0.05441097122193416
2017-10-19,1289.4,5704.01,0.748409612035388,10.05,5704.01,0.037421286694839545
2017-10-20,1280.33,5989.1,0.7303434485588958,9.97,5989.1,0.02345919228693907
2017-10-23,1281.68,5905.99,0.7147189605710905,11.07,5905.99,0.02791860692283398
2017-10-24,1276.33,5525.43,0.6997952587768066,11.16,5525.43,0.030487899985897578
2017-10-25,1277.01,5739.97,0.6834122378581532,11.23,5739.97,0.03524426204887866
2017-10-26,1266.73,5891.61,0.6601607029251959,11.3,5891.61,0.033585835150899
2017-10-27,1272.6,5780.0,0.6418564192416963,9.8,5780.0,0.013490478355692694
2017-10-30,1275.86,6124.16,0.6227813873750294,10.5,6124.16,0.0047966406561475135
2017-10-31,1271.2,6445.01,0.5989621276689174,10.18,6445.01,-0.00559474570074721
2017-11-01,1274.01,6783.69,0.5812295693176571,10.2,6783.69,-0.018126731969001716
2017-11-02,1275.61,7039.98,0.5592687357501869,9.93,7039.98,-0.03511345587540257
2017-11-03,1269.46,7170.01,0.5349166405016591,9.14,7170.01,-0.06294168162807036
2017-11-06,1281.51,6969.76,0.524292964050995,9.4,6969.76,-0.04071803777384034
2017-11-07,1275.46,7126.63,0.5068761173549937,9.89,7126.63,-0.017134433101010465
2017-11-08,1280.91,7467.96,0.49370813121762847,9.78,7467.96,-0.02003380975952566
2017-11-09,1284.91,7156.0,0.4855079469805617,10.5,7156.0,-0.018971073613916596
2017-11-10,1276.06,6577.62,0.47833858254450684,11.29,6577.62,-0.008673037441946299
2017-11-13,1277.61,6535.87,0.47254265929850275,11.5,6535.87,-0.001352845761799326
2017-11-14,1280.63,6605.0,0.4672255862788776,11.59,6605.0,0.006305941566624283
2017-11-15,1278.41,7294.0,0.4590537404173345,13.13,7294.0,0.038624289252514
2017-11-16,1278.4,7838.53,0.4474873761601732,11.76,7838.53,0.05443763245535022
2017-11-17,1294.33,7714.71,0.4519178315699468,11.43,7714.71,0.06349757252628051
2017-11-20,1276.63,8256.01,0.441483324981546,10.65,8256.01,0.05520528811654025
2017-11-21,1280.41,8109.0,0.43926587264808337,9.73,8109.0,0.030515526217070012
2017-11-22,1292.05,8250.0,0.44364330169433663,9.88,8250.0,0.011781677389216663
2017-11-24,1287.83,8215.01,0.4421514669547299,9.67,8215.01,-0.006721186208851726
2017-11-27,1294.44,9768.71,0.43868019530099217,9.87,9768.71,-0.02611678254912695
2017-11-28,1293.61,9949.0,0.4347704850373457,10.03,9949.0,-0.04218574734538563
2017-11-29,1283.49,9935.98,0.42259667025506,10.7,9935.98,-0.040343469933251275
2017-11-30,1274.36,9903.0,0.4027865902355782,11.28,9903.0,-0.022598377640618485
2017-12-01,1280.19,10869.84,0.3847376663251326,11.43,10869.84,-0.007217216122762367
2017-12-04,1276.14,11643.98,0.35953623670537005,11.68,11643.98,0.015347642532621341
2017-12-05,1266.15,11718.35,0.3273320877324937,11.33,11718.35,0.029956818577757584
2017-12-06,1263.86,14090.0,0.28307175528060957,11.02,14090.0,0.03438205857348011
2017-12-07,1246.3,17390.01,0.20395513988190422,10.16,17390.01,0.010828250448087589
2017-12-08,1247.76,16367.03,0.14895941825706516,9.58,16367.03,-0.02029038086850388
2017-12-11,1241.87,16885.76,0.08934137137945698,9.34,16885.76,-0.05474478549394599
2017-12-12,1243.46,17730.12,0.03713938314494312,9.92,17730.12,-0.07253559691123665
2017-12-13,1255.37,16689.61,0.006422639967778922,10.18,16689.61,-0.08425982825613892
2017-12-14,1252.78,16749.78,-0.025405989734747572,10.49,16749.78,-0.08981648844432315
2017-12-15,1255.18,17738.67,-0.05575553900021337,9.42,17738.67,-0.11169670799538418
2017-12-18,1261.31,19039.01,-0.08560663495646512,9.53,19039.01,-0.13624130244744678
2017-12-19,1261.66,17838.73,-0.11267498611576017,10.03,17838.73,-0.139933392381575
2017-12-20,1265.59,16496.89,-0.13508955265930134,9.72,16496.89,-0.14930503091713634
2017-12-21,1266.7,15758.8,-0.157829466434779,9.62,15758.8,-0.1586474435582686
2017-12-22,1274.61,14210.57,-0.18201300982514818,9.9,14210.57,-0.16333098479850253
2017-12-26,1283.24,15790.88,-0.22912289164371502,10.25,15790.88,-0.1562377664168138
2017-12-27,1287.01,15367.08,-0.2481781260092697,10.47,15367.08,-0.1523424924505892
2017-12-28,1294.75,14450.01,-0.26759551619048777,10.18,14450.01,-0.15260283785976028
2017-12-29,1302.45,14565.05,-0.2774162681557639,11.04,14565.05,-0.14365329685679126
2018-01-02,1318.09,14781.51,-0.2732491746709057,9.77,14781.51,-0.1538883735805373
2018-01-03,1312.76,15098.14,-0.26902425617389164,9.15,15098.14,-0.17391861811304932
2018-01-04,1322.9,15144.99,-0.2593263389282501,9.22,15144.99,-0.19584894905301029
2018-01-05,1319.81,16960.01,-0.24280184494160728,9.22,16960.01,-0.2169734577361256
2018-01-08,1320.49,14993.74,-0.23039410649256228,9.52,14993.74,-0.23154600169851805
2018-01-09,1312.58,14480.99,-0.226006976159162,10.08,14480.99,-0.24119267488491636
2018-01-10,1316.81,14875.18,-0.22270754068831844,9.82,14875.18,-0.254150825191134
2018-01-11,1322.34,13308.06,-0.21597643873054226,9.88,13308.06,-0.2683489859194331
2018-01-12,1338.34,13820.0,-0.19959447536269917,10.16,13820.0,-0.2799153857512725
2018-01-16,1338.54,11570.01,-0.1714002220779652,11.66,11570.01,-0.28299216428943036
2018-01-17,1327.65,11200.01,-0.1692927120059124,11.91,11200.01,-0.28423631068760646
2018-01-18,1327.1,11305.53,-0.16894953568809723,12.22,11305.53,-0.2790358856355787
2018-01-19,1331.41,11498.99,-0.16626965896715407,11.27,11498.99,-0.27876545083840265
2018-01-22,1333.7,10766.7,-0.1706924200559122,11.03,10766.7,-0.2809685293944121
2018-01-23,1341.01,10824.94,-0.17232025870121712,11.1,10824.94,-0.28457760112715014
2018-01-24,1358.09,11356.79,-0.16556243386596733,11.47,11356.79,-0.28433367832508327
2018-01-25,1347.65,11118.0,-0.15802421147747783,11.58,11118.0,-0.2827569923185218
2018-01-26,1349.76,11086.89,-0.147584511445539,11.08,11086.89,-0.2874761924933835
2018-01-29,1339.96,11123.01,-0.13948570494079218,13.84,11123.01,-0.27415279001034887
2018-01-30,1338.16,9995.0,-0.1376990635387241,14.79,9995.0,-0.2537745939543929
2018-01-31,1344.7,10099.99,-0.1385887685482157,13.54,10099.99,-0.24169661023992445
2018-02-01,1348.81,9014.23,-0.13927179022114466,13.47,9014.23,-0.21543145484657525
2018-02-02,1332.92,8787.52,-0.1409773981249666,17.31,8787.52,-0.1723040541114405
2018-02-05,1339.21,6905.19,-0.14909050865882748,37.32,6905.19,-0.10886692344784367
2018-02-06,1324.93,7688.46,-0.15295620925039244,29.98,7688.46,-0.09926358282732708
2018-02-07,1318.11,7575.75,-0.15900946023191773,27.73,7575.75,-0.09757847407793187
2018-02-08,1318.88,8218.1,-0.16257643978669006,33.46,8218.1,-0.08115019579750302
2018-02-09,1316.64,8671.01,-0.16671873769091242,29.06,8671.01,-0.07023149727319886
2018-02-12,1322.83,8872.28,-0.16896455344656228,25.61,8872.28,-0.06344448921103368
2018-02-13,1329.47,8520.01,-0.1662481458476803,24.97,8520.01,-0.06317199907025249
2018-02-14,1350.68,9472.98,-0.15958429835264504,19.26,9472.98,-0.059747729251257764
2018-02-15,1353.2,10031.23,-0.1512840687125898,19.13,10031.23,-0.05511226844438877
2018-02-16,1347.78,10167.49,-0.14041291408537981,19.46,10167.49,-0.051888684812698704
2018-02-20,1329.42,11235.57,-0.11232104640560366,20.6,11235.57,-0.04462404704808256
2018-02-21,1323.86,10454.27,-0.09892834568286035,20.02,10454.27,-0.04020153636352088
2018-02-22,1331.43,9830.0,-0.08750833064997346,18.72,9830.0,-0.03943337196891182
2018-02-23,1328.87,10144.99,-0.07122433055476694,16.49,10144.99,-0.04022154874204092
2018-02-26,1333.1,10300.0,-0.05360949743581462,15.8,10300.0,-0.0419310413435356
2018-02-27,1318.14,10566.57,-0.04245099770006592,18.59,10566.57,-0.03837512552144681
2018-02-28,1317.66,10307.27,-0.029702355375913488,19.85,10307.27,-0.03612464191038376
2018-03-01,1316.16,10895.92,-0.018649301830264843,22.47,10895.92,-0.030784508776642246
2018-03-02,1322.17,11000.0,-0.002633895897742932,19.59,11000.0,-0.0267182051035042
2018-03-05,1319.95,11377.54,0.008743192130171636,18.73,11377.54,-0.025441276113015943
2018-03-06,1334.06,10700.0,0.014592766915772321,18.36,10700.0,-0.026653754296320026
2018-03-07,1325.49,9920.0,0.020254730223768003,17.76,9920.0,-0.03047735456492094
2018-03-08,1321.96,9304.9,0.020509479242555556,16.54,9304.9,-0.036508312792322736
2018-03-09,1323.64,9255.0,0.01600472214516187,14.64,9255.0,-0.04291328063832288
2018-03-12,1322.66,9120.0,0.01377054339217004,15.78,9120.0,-0.049494308209469845
2018-03-13,1326.02,9145.41,0.017077872412022615,16.35,9145.41,-0.05659676301506514
2018-03-14,1324.6,8207.03,0.011171763702605817,17.23,8207.03,-0.06672997445608862
2018-03-15,1315.86,8259.99,0.000849804836807931,16.59,8259.99,-0.07751722399745072
2018-03-16,1313.0,8275.0,-0.006725191567876302,15.8,8275.0,-0.08852337269152646
2018-03-19,1316.56,8589.0,-0.01827273946006467,19.02,8589.0,-0.09877521653563649
2018-03-20,1310.81,8900.0,-0.032771358389286985,18.2,8900.0,-0.10873272003672747
2018-03-21,1331.8,8891.81,-0.04957120489968833,17.86,8891.81,-0.11930873713110929
2018-03-22,1328.58,8715.09,-0.06611668826763427,23.34,8715.09,-0.1327454491112658
2018-03-23,1346.76,8927.1,-0.08733626517066695,24.87,8927.1,-0.1460123215452327
2018-03-26,1353.06,8145.0,-0.10880548760926739,21.03,8145.0,-0.16155995188364666
2018-03-27,1344.31,7793.61,-0.12572076528832152,22.5,7793.61,-0.17942737145574855
2018-03-28,1324.61,7942.72,-0.1380034715200943,22.87,7942.72,-0.197349205101253
2018-03-29,1324.0,7079.99,-0.14958587397820983,19.97,7079.99,-0.2171901716539906
2018-04-02,1340.96,7045.01,-0.16354407449168232,23.62,7045.01,-0.23917152319571136
2018-04-03,1332.45,7424.9,-0.17044822560619613,21.1,7424.9,-0.25592944893691194
2018-04-04,1332.96,6791.68,-0.18266138192229686,20.06,6791.68,-0.2742345310049265
2018-04-05,1326.15,6785.85,-0.19738196490695326,18.94,6785.85,-0.2921738826744186
2018-04-06,1332.89,6619.01,-0.21606739799515418,21.49,6619.01,-0.3113265629132962
2018-04-09,1335.87,6771.13,-0.23137291017202685,21.77,6771.13,-0.3307089786009206
2018-04-10,1339.1,6824.99,-0.2505147927609403,20.47,6824.99,-0.34798644941678014
2018-04-11,1352.91,6942.99,-0.2718838694639402,20.24,6942.99,-0.3646736044843715
2018-04-12,1335.08,7916.0,-0.29222271189191196,18.49,7916.0,-0.37980382039785227
2018-04-13,1345.01,7893.19,-0.313269698535197,17.41,7893.19,-0.3942551037917691
2018-04-16,1345.54,8048.93,-0.3390051826127045,16.56,8048.93,-0.4076388098721218
2018-04-17,1346.91,7892.1,-0.36352249465352904,15.25,7892.1,-0.4178911320356483
2018-04-18,1348.92,8152.05,-0.385077740008212,15.6,8152.05,-0.42980662401873193
2018-04-19,1345.18,8274.0,-0.40753821706894316,15.96,8274.0,-0.4415341945732152
2018-04-20,1334.72,8866.27,-0.426104340665396,16.88,8866.27,-0.4534858364545747
2018-04-23,1324.0,8931.3,-0.44259449487605385,16.34,8931.3,-0.4697984678507688
2018-04-24,1330.28,9650.0,-0.4616170003243563,18.02,9650.0,-0.4835422033661568
2018-04-25,1322.94,8865.98,-0.47678417631972464,17.84,8865.98,-0.49798375422803076
2018-04-26,1316.88,9272.11,-0.4939613858997291,16.24,9272.11,-0.5107879420592993
2018-04-27,1321.89,8922.55,-0.5080994703657676,15.41,8922.55,-0.5230331060499182
2018-04-30,1314.95,9243.82,-0.5214177209087769,15.93,9243.82,-0.5373690509358804
2018-05-01,1303.6,9072.29,-0.540486861566445,15.49,9072.29,-0.5520554119800589
2018-05-02,1304.46,9190.48,-0.5598896785803794,15.97,9190.48,-0.5656067354098093
2018-05-03,1311.24,9725.74,-0.5795079329226389,15.9,9725.74,-0.5784795867214396
2018-05-04,1314.65,9685.0,-0.597790688522907,14.77,9685.0,-0.5908207587255542
2018-05-07,1313.92,9356.25,-0.6135487304763135,14.75,9356.25,-0.6035889234554433
2018-05-08,1314.08,9177.81,-0.6226391052522217,14.71,9177.81,-0.6161012349212208
2018-05-09,1312.4,9300.08,-0.6376140088619783,13.42,9300.08,-0.6274006684560747
2018-05-10,1321.01,9010.51,-0.6529160316608147,13.23,9010.51,-0.6319760568015128
2018-05-11,1317.68,8403.33,-0.661410812656469,12.65,8403.33,-0.6353479129188941
2018-05-14,1312.42,8670.0,-0.6705945516250421,12.93,8670.0,-0.6410149685708008
2018-05-15,1290.24,8477.46,-0.6727396568507343,14.63,8477.46,-0.648228480979509
2018-05-16,1290.22,8344.0,-0.666464157464165,13.42,8344.0,-0.6562034153850338
2018-05-17,1290.0,8059.0,-0.6587123907966829,13.43,8059.0,-0.6625886489716918
2018-05-18,1291.5,8238.51,-0.6552075270885527,13.42,8238.51,-0.670156785214494
2018-05-21,1292.29,8393.44,-0.6559216300981613,13.08,8393.44,-0.6710175900200033
2018-05-22,1290.92,7987.7,-0.6487377803538186,13.22,7987.7,-0.670148420064048
2018-05-23,1293.0,7505.0,-0.6387579654697948,12.58,7505.0,-0.6656053568096796
2018-05-24,1304.47,7584.15,-0.6360149932623331,12.53,7584.15,-0.6606313978818426
2018-05-25,1301.17,7459.11,-0.6223141135775219,13.22,7459.11,-0.6543342757371294
2018-05-29,1297.96,7460.0,-0.5634065433467854,17.02,7460.0,-0.6529925217812219
2018-05-30,1301.03,7380.01,-0.5302593980746936,14.94,7380.01,-0.6482923305035441
2018-05-31,1297.92,7485.0,-0.4870684533526001,15.43,7485.0,-0.6420808183879497
2018-06-01,1292.74,7514.32,-0.44594190858842103,13.46,7514.32,-0.6317775600143605
2018-06-04,1291.58,7487.37,-0.39818276525820967,12.74,7487.37,-0.6178568476042546
2018-06-05,1295.73,7612.51,-0.34224060564147984,12.4,7612.51,-0.6028889137429463
2018-06-06,1296.0,7655.0,-0.2753403854725513,11.64,7655.0,-0.5883031522634812
2018-06-07,1296.72,7684.93,-0.20669846659824212,12.13,7684.93,-0.57447102018687
2018-06-08,1298.0,7618.83,-0.14351355091600815,12.18,7618.83,-0.5612279136109081
2018-06-11,1299.74,6881.0,-0.07775428084794997,12.35,6881.0,-0.5426522630678517
2018-06-12,1295.57,6544.99,-0.023364356551359187,12.34,6544.99,-0.5243438320244451
2018-06-13,1299.31,6302.32,0.032939122483367354,12.94,6302.32,-0.5061644123783237
2018-06-14,1301.83,6638.49,0.09587469578622759,12.12,6638.49,-0.48400651913224096
2018-06-15,1279.0,6391.22,0.1673566231401017,11.98,6391.22,-0.45895011232984906
2018-06-18,1277.91,6709.02,0.2203801495150444,12.31,6709.02,-0.43744746603272316
2018-06-19,1274.37,6736.41,0.2654529905517859,13.35,6736.41,-0.4180102721220461
2018-06-20,1267.7,6756.1,0.2934398042036471,12.79,6756.1,-0.3973552894780382
2018-06-21,1266.81,6719.01,0.32953122245790223,14.64,6719.01,-0.37943502656829703
2018-06-22,1268.49,6059.82,0.35890476428160545,13.77,6059.82,-0.3591204895886643
2018-06-25,1265.0,6246.01,0.40361796610410566,17.33,6246.01,-0.3421348141211555
2018-06-26,1258.64,6074.0,0.4400900183891086,15.92,6074.0,-0.31691044835692495
2018-06-27,1251.62,6132.17,0.48410168488832384,17.91,6132.17,-0.29451113255404043
2018-06-28,1247.88,5851.66,0.5311993155244868,16.85,5851.66,-0.26259777307265963
2018-06-29,1252.25,6202.36,0.5570492017728915,16.09,6202.36,-0.23144604811225977
2018-07-02,1241.58,6611.79,0.5668643648967696,15.6,6611.79,-0.2013821851397026
2018-07-03,1252.43,6502.62,0.5781411689799348,16.14,6502.62,-0.16571608171780725
2018-07-05,1257.33,6532.95,0.592357823054024,14.97,6532.95,-0.13112527426619003
2018-07-06,1254.2,6600.0,0.6015903968845844,13.37,6600.0,-0.0880061019764274
2018-07-09,1257.37,6664.01,0.6087802476857992,12.69,6664.01,-0.060962945227768774
2018-07-10,1255.23,6303.7,0.6154488011456843,12.64,6303.7,-0.034092561852618455
2018-07-11,1241.76,6390.04,0.618533010359953,13.63,6390.04,-0.010150084513245276
2018-07-12,1246.77,6249.75,0.6166975868885827,12.58,6249.75,0.022661628190661195
2018-07-13,1241.0,6216.29,0.6185593168103741,12.18,6216.29,0.05291067966469098
2018-07-16,1240.07,6728.81,0.614643459089193,12.83,6728.81,0.07999992723542176
2018-07-17,1227.12,7315.01,0.6051974535647305,12.06,7315.01,0.10902934917144498
2018-07-18,1226.43,7378.99,0.5955412766858406,12.1,7378.99,0.13639342429875861
2018-07-19,1222.4,7470.01,0.5826925075287134,12.87,7470.01,0.1657413173724383
2018-07-20,1231.37,7334.46,0.5780656219546085,12.86,7334.46,0.1854218624242002
2018-07-23,1224.15,7720.09,0.5680659662413233,12.62,7720.09,0.19403245942754527
2018-07-24,1224.15,8385.5,0.562706319489708,12.41,8385.5,0.2029088669891272
2018-07-25,1231.16,8157.15,0.5546587470215584,12.29,8157.15,0.2068400246633242
2018-07-26,1222.27,7931.99,0.5474708550564197,12.14,7931.99,0.20673789910843762
2018-07-27,1222.97,8184.21,0.5357992074918253,13.03,8184.21,0.26368557844637386
2018-07-30,1221.3,8170.01,0.523768963222613,14.26,8170.01,0.28418436148666937
2018-07-31,1223.41,7727.27,0.5177579023730516,12.83,7727.27,0.3052739538722915
2018-08-01,1215.49,7603.99,0.513153654452413,13.15,7603.99,0.33170813094063606
2018-08-02,1207.56,7533.92,0.5034603846212884,12.19,7533.92,0.33976937398547474
2018-08-03,1213.03,7414.08,0.49310361413867965,11.64,7414.08,0.3404067473924848
2018-08-06,1206.1,6938.0,0.48799501957146774,11.27,6938.0,0.3501324908396825
2018-08-07,1210.64,6718.22,0.4834463897042612,10.93,6718.22,0.35165772598641526
2018-08-08,1213.2,6282.5,0.4896143876097181,10.85,6282.5,0.35384349047533475
2018-08-09,1211.97,6546.45,0.49387085159701477,11.27,6546.45,0.35145730739019815
2018-08-10,1210.85,6146.01,0.49917869002867565,13.16,6146.01,0.3360879963399465
2018-08-13,1193.24,6253.67,0.5042971668054685,14.78,6253.67,0.32075401458077346
2018-08-14,1193.63,6195.01,0.5083736416326126,13.31,6195.01,0.3166236327239455
2018-08-15,1174.28,6269.01,0.5167928809645883,14.64,6269.01,0.31639182565896784
2018-08-16,1173.56,6315.9,0.5238123034375322,13.45,6315.9,0.32329943052231963
2018-08-17,1184.35,6585.49,0.5308420665034419,12.64,6585.49,0.317146134957319
2018-08-20,1190.17,6258.74,0.5399315994949071,12.49,6258.74,0.3066018066372571
2018-08-21,1195.72,6475.89,0.5514202421197455,12.86,6475.89,0.2749541268342106
2018-08-22,1195.11,6359.99,0.5543051435267546,12.25,6359.99,0.25879704973134804
2018-08-23,1184.92,6526.36,0.5559756002604755,12.41,6526.36,0.24474839212150598
2018-08-24,1205.55,6690.88,0.5558840468999144,11.99,6690.88,0.23382513260751325
2018-08-27,1210.98,6911.9,0.5533746955975893,12.16,6911.9,0.22644216279508578
2018-08-28,1200.86,7071.01,0.5487851414915876,12.5,7071.01,0.22451320983991327
2018-08-29,1206.26,7030.9,0.5440996263772397,12.25,7030.9,0.2312125807702353
2018-08-30,1199.51,6983.0,0.5421113512088997,13.53,6983.0,0.23155910826253367
2018-08-31,1200.71,7015.01,0.5399536114181197,12.86,7015.01,0.22997050245224787
2018-09-04,1191.0,7360.0,0.5271266019068878,13.16,7360.0,0.22673696000057086
2018-09-05,1196.3,6687.96,0.52728758871432,13.91,6687.96,0.22521598422332265
2018-09-06,1199.77,6495.0,0.5253504681478846,14.65,6495.0,0.22332676761494208
2018-09-07,1195.36,6395.01,0.5250098722466854,14.88,6395.01,0.21187898012861742
2018-09-10,1195.43,6300.0,0.5216351732526713,14.16,6300.0,0.20171569550798255
2018-09-11,1197.55,6282.53,0.5238363311870163,13.22,6282.53,0.19501547994970614
2018-09-12,1205.45,6326.0,0.5284966198548695,13.14,6326.0,0.17379669814093154
2018-09-13,1200.7,6485.99,0.5303330964276518,12.37,6485.99,0.14114549791109537
2018-09-14,1193.31,6478.04,0.5400838920927189,12.07,6478.04,0.1342886488680126
2018-09-17,1200.53,6250.7,0.5541288451344166,13.68,6250.7,0.12946757733523895
2018-09-18,1197.61,6335.7,0.5617594669278406,12.79,6335.7,0.12232543320555336
2018-09-19,1203.58,6386.94,0.5769915675576346,11.75,6386.94,0.1365083224669863
2018-09-20,1206.76,6493.11,0.5903576317245022,11.8,6493.11,0.16053076224441545
2018-09-21,1199.09,6750.0,0.6065745732549539,11.68,6750.0,0.16771631390258418
2018-09-24,1198.48,6582.09,0.62264522584436,12.2,6582.09,0.18902092280615582
2018-09-25,1200.91,6436.89,0.639751579435307,12.42,6436.89,0.2074954123625047
2018-09-26,1194.06,6455.66,0.6589299243076847,12.89,6455.66,0.24327815400045735
2018-09-27,1182.42,6680.01,0.6594590287021475,12.41,6680.01,0.28162707836725315
2018-09-28,1191.69,6620.01,0.6619744291718636,12.12,6620.01,0.3156547401834275
2018-10-01,1187.73,6572.83,0.6629037010193879,12.0,6572.83,0.34943767220138217
2018-10-02,1202.68,6498.46,0.6664240871763542,12.05,6498.46,0.35079788754886587
2018-10-03,1196.92,6466.03,0.6671045743857253,11.61,6466.03,0.35215812466777513
2018-10-04,1199.26,6547.45,0.66558829879174,14.22,6547.45,0.3422723797863529
2018-10-05,1202.45,6593.94,0.6582276761106687,14.82,6593.94,0.33276042366558767
2018-10-08,1187.62,6608.07,0.650604467462281,15.69,6608.07,0.31619593971530996
2018-10-09,1189.17,6589.48,0.6389283512852821,15.95,6589.48,0.29579028300272014
2018-10-10,1194.36,6524.56,0.6309895655590378,22.96,6524.56,0.21132777337178138
2018-10-11,1223.73,6154.69,0.6205013960667551,24.98,6154.69,0.11794868407726718
2018-10-12,1217.53,6188.01,0.6102555921853912,21.31,6188.01,0.04169763435763959
2018-10-15,1226.54,6440.42,0.598581981822482,21.3,6440.42,-0.009004151829361607
2018-10-16,1224.03,6457.11,0.5896242740717326,17.62,6457.11,-0.04162837808009235
2018-10-17,1222.28,6443.7,0.5797631568280719,17.4,6443.7,-0.0641747524642678
2018-10-18,1225.01,6394.96,0.5664224440416673,20.06,6394.96,-0.10019518656780356
2018-10-19,1225.86,6382.99,0.5498889859549668,19.89,6382.99,-0.12975809116459902
2018-10-22,1221.53,6407.65,0.5324160767442099,19.64,6407.65,-0.1634443728153607
2018-10-23,1230.17,6395.14,0.5121667261049418,20.71,6395.14,-0.20532388753303824
2018-10-24,1233.58,6415.98,0.4895197136997523,25.23,6415.98,-0.23291759349719157
2018-10-25,1231.6,6395.58,0.461280761790262,24.22,6395.58,-0.25804075752866085
2018-10-26,1233.17,6404.87,0.4376650064184738,24.16,6404.87,-0.2805493013537178
2018-10-29,1229.35,6266.0,0.4100546393244168,24.7,6266.0,-0.29825497601541356
2018-10-30,1222.59,6267.63,0.3928215207613487,23.35,6267.63,-0.3126481231713603
